date,mean
2025-10-28,1.29
2025-10-29,1.95
2025-10-30,1.65
2025-10-31,1.68
2025-11-01,1.45
2025-11-02,2.42
2025-11-03,2.03
2025-11-04,2.11
2025-11-05,2.6
2025-11-06,1.8
2025-11-07,1.8
2025-11-08,1.77
2025-11-09,1.62
2025-11-10,1.03
2025-11-11,1.23
2025-11-12,1.51
2025-11-13,1.51
2025-11-14,1.41
2025-11-15,1.14
2025-11-16,1.14
2025-11-17,1.74
2025-11-18,1.62
2025-11-19,1.3
2025-11-20,1.46
2025-11-21,1.86
2025-11-22,2.19
2025-11-23,1.73
2025-11-24,1.22
2025-11-25,1.84
2025-11-26,1.87
2025-11-27,2.06
2025-11-28,1.38
2025-11-29,0.89
2025-11-30,1.79
2025-12-01,1.39
2025-12-02,1.39
2025-12-03,1.16
2025-12-04,0.86
2025-12-05,0.9
2025-12-06,0.81
2025-12-07,0.96
2025-12-08,1.03
2025-12-09,0.96
2025-12-10,1.13
2025-12-11,0.8
2025-12-12,0.65
2025-12-13,1.84
2025-12-14,1.27
2025-12-15,0.75
2025-12-16,1.36
2025-12-17,1.26
2025-12-18,0.88
2025-12-19,1.08
2025-12-20,0.94
2025-12-21,1.14
2025-12-22,0.97
2025-12-23,1.06
2025-12-24,0.9
2025-12-25,0.96
2025-12-26,0.95
2025-12-27,0.88
2025-12-28,1.06
2025-12-29,0.87
2025-12-30,0.85
2025-12-31,1.24
2026-01-01,0.96
2026-01-02,1.82
2026-01-03,1.23
2026-01-04,1.59
2026-01-05,1.84
2026-01-06,1.57
2026-01-07,0.98
2026-01-08,0.82
2026-01-09,1.06
2026-01-10,0.9
2026-01-11,0.88
2026-01-12,1.18
2026-01-13,1.32
2026-01-14,1.1
2026-01-15,1.12
2026-01-16,0.9
2026-01-17,1.1
2026-01-18,1.38
2026-01-19,1.63
2026-01-20,1.14
2026-01-21,1.18
2026-01-22,1.62
2026-01-23,2
2026-01-24,1.64
2026-01-25,1.53
2026-01-26,1.08
2026-01-27,1.71
2026-01-28,1.77
2026-01-29,0.95
2026-01-30,1.27
2026-01-31,1.69
2026-02-01,0.93
2026-02-02,2.11
2026-02-03,1.57
2026-02-04,1.05
2026-02-05,1.75
2026-02-06,1.73
2026-02-07,1.57
2026-02-08,1.53
2026-02-09,0.82
2026-02-10,0.84
2026-02-11,1.27
2026-02-12,1.66
2026-02-13,1.99
2026-02-14,2.72
2026-02-15,1.62
2026-02-16,1.47
2026-02-17,1.38
2026-02-18,1.82
2026-02-19,2.04
2026-02-20,2.72
2026-02-21,2.82
2026-02-22,3.07
2026-02-23,2.9
2026-02-24,2.03
2026-02-25,2.04
2026-02-26,2.71
2026-02-27,2.5
2026-02-28,2.62
2026-03-01,2.09
2026-03-02,0.86
2026-03-03,2.16
2026-03-04,1.73
2026-03-05,1.65
2026-03-06,2.48
2026-03-07,2.25
2026-03-08,2.28
2026-03-09,1.76
2026-03-10,1.76
2026-03-11,2.54
2026-03-12,2.91
2026-03-13,3.45
2026-03-14,1.98
2026-03-15,3.28
2026-03-16,4.01
2026-03-17,2.61
2026-03-18,1.92
2026-03-19,1.45
2026-03-20,1.8
2026-03-21,2.68
2026-03-22,2.81
2026-03-23,3.22
2026-03-24,3.24
2026-03-25,2.62
2026-03-26,4.24
2026-03-27,4.1
2026-03-28,3.71
2026-03-29,5.06
2026-03-30,4.33
