date,mean
2025-10-28,1.46
2025-10-29,1.53
2025-10-30,1.52
2025-10-31,0.87
2025-11-01,1.17
2025-11-02,1.52
2025-11-03,1.49
2025-11-04,3.05
2025-11-05,2.14
2025-11-06,1.38
2025-11-07,1.38
2025-11-08,1.23
2025-11-09,1.42
2025-11-10,1.09
2025-11-11,1.78
2025-11-12,1.79
2025-11-13,1.79
2025-11-14,1.04
2025-11-15,0.96
2025-11-16,0.96
2025-11-17,1.02
2025-11-18,1.19
2025-11-19,0.9
2025-11-20,1.03
2025-11-21,1.15
2025-11-22,1.04
2025-11-23,0.79
2025-11-24,0.89
2025-11-25,1
2025-11-26,0.95
2025-11-27,0.98
2025-11-28,0.81
2025-11-29,0.86
2025-11-30,0.96
2025-12-01,1.18
2025-12-02,1.18
2025-12-03,0.66
2025-12-04,0.88
2025-12-05,0.53
2025-12-06,0.84
2025-12-07,0.91
2025-12-08,1.22
2025-12-09,1.15
2025-12-10,0.69
2025-12-11,0.85
2025-12-12,0.55
2025-12-13,0.96
2025-12-14,1.02
2025-12-15,0.65
2025-12-16,0.97
2025-12-17,0.68
2025-12-18,0.98
2025-12-19,0.79
2025-12-20,0.64
2025-12-21,0.47
2025-12-22,0.62
2025-12-23,0.8
2025-12-24,0.75
2025-12-25,0.91
2025-12-26,0.66
2025-12-27,1.13
2025-12-28,0.98
2025-12-29,0.79
2025-12-30,0.71
2025-12-31,0.86
2026-01-01,0.94
2026-01-02,1.43
2026-01-03,0.93
2026-01-04,1.2
2026-01-05,1.29
2026-01-06,0.87
2026-01-07,0.75
2026-01-08,0.47
2026-01-09,0.87
2026-01-10,0.69
2026-01-11,0.62
2026-01-12,1.03
2026-01-13,0.92
2026-01-14,0.68
2026-01-15,0.6
2026-01-16,0.54
2026-01-17,0.6
2026-01-18,0.83
2026-01-19,0.7
2026-01-20,0.58
2026-01-21,0.89
2026-01-22,0.92
2026-01-23,0.71
2026-01-24,0.79
2026-01-25,1.06
2026-01-26,0.84
2026-01-27,1.05
2026-01-28,1.25
2026-01-29,0.79
2026-01-30,1.25
2026-01-31,1.23
2026-02-01,0.57
2026-02-02,1.16
2026-02-03,0.82
2026-02-04,0.55
2026-02-05,1.24
2026-02-06,1.1
2026-02-07,1.1
2026-02-08,1.22
2026-02-09,0.52
2026-02-10,0.48
2026-02-11,0.57
2026-02-12,1.17
2026-02-13,1.32
2026-02-14,1.68
2026-02-15,0.79
2026-02-16,0.54
2026-02-17,1.11
2026-02-18,0.91
2026-02-19,1.56
2026-02-20,1.81
2026-02-21,2
2026-02-22,2.43
2026-02-23,2.79
2026-02-24,2.61
2026-02-25,2.62
2026-02-26,1.99
2026-02-27,1
2026-02-28,2.04
2026-03-01,2.36
2026-03-02,1.71
2026-03-03,2.25
2026-03-04,2.23
2026-03-05,1.23
2026-03-06,2.08
2026-03-07,2.19
2026-03-08,2.01
2026-03-09,1.48
2026-03-10,2.22
2026-03-11,2.42
2026-03-12,1.59
2026-03-13,1.75
2026-03-14,0.77
2026-03-15,2.68
2026-03-16,3.28
2026-03-17,4.11
2026-03-18,2.81
2026-03-19,2.56
2026-03-20,1.54
2026-03-21,2.06
2026-03-22,2.83
2026-03-23,3.38
2026-03-24,3.73
2026-03-25,3.31
2026-03-26,4.27
2026-03-27,4.18
2026-03-28,4.27
2026-03-29,4.14
2026-03-30,4.35
2026-03-31,4.79
2026-04-01,4.89
2026-04-02,3.69
2026-04-03,4.04
2026-04-04,4.52
2026-04-05,4.28
2026-04-06,4.26
2026-04-07,1.99
2026-04-08,2.72
2026-04-09,3.56
2026-04-10,5.24
2026-04-11,2.54
2026-04-12,3.46
2026-04-13,1.93
2026-04-14,2.02
2026-04-15,3.27
2026-04-16,3.9
2026-04-17,4.04
2026-04-18,4.62
2026-04-19,4.51
2026-04-20,4.26
2026-04-21,4.55
2026-04-22,4.27
2026-04-23,3.61
2026-04-24,4.43
2026-04-25,4.52
2026-04-26,4.2
2026-04-27,5.01
2026-04-28,4.4
2026-04-29,1.64
2026-04-30,2.1
2026-05-01,3.39
2026-05-02,2.67
2026-05-03,2.71
2026-05-04,3.58
2026-05-05,3.36
2026-05-06,3.97
2026-05-07,3.7
2026-05-08,3.35
2026-05-09,2.76
2026-05-10,3.35
2026-05-11,2.58
2026-05-12,3.14
2026-05-13,4
2026-05-14,4.12
2026-05-15,3.63
2026-05-16,4.66
2026-05-17,4.66
2026-05-18,4.02
2026-05-19,2.99
2026-05-20,5.7
2026-05-21,5.75
2026-05-22,5.75
2026-05-23,4.83
2026-05-24,5.13
2026-05-25,5.37
2026-05-26,5.82
2026-05-27,7.11
2026-05-28,5.34
2026-05-29,4.81
2026-05-30,4.81
2026-05-31,5.41
2026-06-01,4.97
2026-06-02,4.15
2026-06-03,4.94
2026-06-04,4.39
2026-06-06,4.71
2026-06-07,5.66
2026-06-08,5.63
2026-06-09,4.89
2026-06-10,5.98
2026-06-11,7.11
2026-06-12,7.64
2026-06-13,5.88
2026-06-14,4.75
2026-06-15,2.75
2026-06-16,5.08
2026-06-17,5.62
2026-06-18,5.12
2026-06-19,5.4
2026-06-20,5.98
2026-06-21,5.75
2026-06-22,3.69
2026-06-23,4.91
2026-06-24,4.27
2026-06-25,3.8
2026-06-26,3.72
2026-06-27,5.72
2026-06-28,5.22
2026-06-29,5.98
2026-06-30,5.83
2026-07-01,6.7
2026-07-02,8.57
2026-07-03,8.05
2026-07-04,7.65
2026-07-05,6.63
2026-07-06,5.74
2026-07-07,5.73
