date,mean
2025-10-28,1.15
2025-10-29,1.08
2025-10-30,1.06
2025-10-31,0.8
2025-11-01,0.8
2025-11-02,0.84
2025-11-03,1.01
2025-11-04,1.68
2025-11-05,1.25
2025-11-06,0.98
2025-11-07,0.98
2025-11-08,0.91
2025-11-09,0.73
2025-11-10,0.72
2025-11-11,1.39
2025-11-12,1.42
2025-11-13,1.42
2025-11-14,1.01
2025-11-15,0.64
2025-11-16,0.64
2025-11-17,0.69
2025-11-18,0.72
2025-11-19,0.89
2025-11-20,1
2025-11-21,0.92
2025-11-22,0.55
2025-11-23,0.56
2025-11-24,0.93
2025-11-25,1
2025-11-26,0.72
2025-11-27,0.51
2025-11-28,0.46
2025-11-29,0.53
2025-11-30,0.8
2025-12-01,0.59
2025-12-02,0.59
2025-12-03,0.53
2025-12-04,0.84
2025-12-05,0.63
2025-12-06,0.7
2025-12-07,0.66
2025-12-08,0.77
2025-12-09,0.79
2025-12-10,0.46
2025-12-11,0.55
2025-12-12,0.52
2025-12-13,0.58
2025-12-14,0.43
2025-12-15,0.44
2025-12-16,0.64
2025-12-17,0.43
2025-12-18,0.68
2025-12-19,0.46
2025-12-20,0.58
2025-12-21,0.5
2025-12-22,0.51
2025-12-23,0.54
2025-12-24,0.51
2025-12-25,0.47
2025-12-26,0.44
2025-12-27,0.66
2025-12-28,0.79
2025-12-29,0.54
2025-12-30,0.4
2025-12-31,0.33
2026-01-01,0.34
2026-01-02,0.55
2026-01-03,0.58
2026-01-04,0.99
2026-01-05,0.74
2026-01-06,0.71
2026-01-07,0.59
2026-01-08,0.54
2026-01-09,0.86
2026-01-10,0.51
2026-01-11,0.65
2026-01-12,0.84
2026-01-13,0.74
2026-01-14,0.56
2026-01-15,0.59
2026-01-16,0.49
2026-01-17,0.49
2026-01-18,0.58
2026-01-19,0.55
2026-01-20,0.53
2026-01-21,0.91
2026-01-22,0.66
2026-01-23,0.57
2026-01-24,0.75
2026-01-25,0.98
2026-01-26,0.81
2026-01-27,0.84
2026-01-28,0.7
2026-01-29,0.89
2026-01-30,0.93
2026-01-31,0.91
2026-02-01,0.7
2026-02-02,0.85
2026-02-03,0.73
2026-02-04,0.98
2026-02-05,0.87
2026-02-06,0.9
2026-02-07,0.75
2026-02-08,1.04
2026-02-09,0.69
2026-02-10,0.92
2026-02-11,1.02
2026-02-12,1.27
2026-02-13,1.12
2026-02-14,1.59
2026-02-15,0.84
2026-02-16,0.9
2026-02-17,1.22
2026-02-18,1
2026-02-19,1.19
2026-02-20,1.29
2026-02-21,1.49
2026-02-22,1.49
2026-02-23,1.67
2026-02-24,2.2
2026-02-25,2.21
2026-02-26,1.79
2026-02-27,0.86
2026-02-28,1.56
2026-03-01,1.83
2026-03-02,1.27
2026-03-03,2.13
2026-03-04,1.91
2026-03-05,0.93
2026-03-06,1.86
2026-03-07,1.52
2026-03-08,1.75
2026-03-09,1.02
2026-03-10,1.85
2026-03-11,1.9
2026-03-12,2.25
2026-03-13,1.57
2026-03-14,1.03
2026-03-15,2.69
2026-03-16,2.64
2026-03-17,3.32
2026-03-18,1.93
2026-03-19,2.73
2026-03-20,1.76
2026-03-21,1.79
2026-03-22,2.22
2026-03-23,3
2026-03-24,2.89
2026-03-25,3.16
2026-03-26,3.11
2026-03-27,3.18
2026-03-28,3.25
2026-03-29,3
2026-03-30,2.78
2026-03-31,3.41
2026-04-01,3.03
2026-04-02,3.2
2026-04-03,3.11
2026-04-04,3.43
2026-04-05,3.28
2026-04-06,4.43
