date,mean
2025-10-28,1.56
2025-10-29,1.46
2025-10-30,1.42
2025-10-31,1.03
2025-11-01,0.9
2025-11-02,1.17
2025-11-03,1.53
2025-11-04,2.56
2025-11-05,1.92
2025-11-06,1.5
2025-11-07,1.5
2025-11-08,1.12
2025-11-09,0.94
2025-11-10,0.87
2025-11-11,1.99
2025-11-12,1.99
2025-11-13,1.99
2025-11-14,1.17
2025-11-15,0.81
2025-11-16,0.81
2025-11-17,0.89
2025-11-18,0.92
2025-11-19,0.86
2025-11-20,1.01
2025-11-21,1.05
2025-11-22,0.71
2025-11-23,0.75
2025-11-24,1.37
2025-11-25,1.07
2025-11-26,0.71
2025-11-27,0.6
2025-11-28,0.54
2025-11-29,0.57
2025-11-30,0.97
2025-12-01,0.77
2025-12-02,0.77
2025-12-03,0.64
2025-12-04,1.27
2025-12-05,0.78
2025-12-06,0.97
2025-12-07,0.88
2025-12-08,1.08
2025-12-09,1.17
2025-12-10,0.57
2025-12-11,0.68
2025-12-12,0.54
2025-12-13,0.65
2025-12-14,0.47
2025-12-15,0.46
2025-12-16,0.68
2025-12-17,0.51
2025-12-18,0.78
2025-12-19,0.47
2025-12-20,0.66
2025-12-21,0.68
2025-12-22,0.57
2025-12-23,0.48
2025-12-24,0.62
2025-12-25,0.62
2025-12-26,0.57
2025-12-27,0.86
2025-12-28,0.92
2025-12-29,0.54
2025-12-30,0.44
2025-12-31,0.37
2026-01-01,0.36
2026-01-02,0.55
2026-01-03,0.58
2026-01-04,1.23
2026-01-05,0.85
2026-01-06,0.71
2026-01-07,0.73
2026-01-08,0.66
2026-01-09,1.28
2026-01-10,0.67
2026-01-11,0.63
2026-01-12,1.13
2026-01-13,0.9
2026-01-14,0.59
2026-01-15,0.67
2026-01-16,0.53
2026-01-17,0.53
2026-01-18,0.61
2026-01-19,0.68
2026-01-20,0.61
2026-01-21,1.27
2026-01-22,0.81
2026-01-23,0.73
2026-01-24,0.78
2026-01-25,1.37
2026-01-26,0.96
2026-01-27,1.06
2026-01-28,0.85
2026-01-29,1.13
2026-01-30,1.36
2026-01-31,1.24
2026-02-01,0.73
2026-02-02,1.02
2026-02-03,0.8
2026-02-04,1.24
2026-02-05,1.18
2026-02-06,1.05
2026-02-07,0.96
2026-02-08,1.38
2026-02-09,0.83
2026-02-10,1.36
2026-02-11,1.52
2026-02-12,1.58
2026-02-13,1.54
2026-02-14,2.24
2026-02-15,1.07
2026-02-16,1.29
2026-02-17,1.49
2026-02-18,1.29
2026-02-19,1.6
2026-02-20,1.43
2026-02-21,1.8
2026-02-22,1.63
2026-02-23,2.12
2026-02-24,3.21
2026-02-25,3.22
2026-02-26,2.11
2026-02-27,0.97
2026-02-28,1.71
2026-03-01,2.19
2026-03-02,1.82
2026-03-03,2.54
2026-03-04,2.15
2026-03-05,1.25
2026-03-06,2.06
2026-03-07,1.67
2026-03-08,1.98
2026-03-09,1.01
2026-03-10,1.82
2026-03-11,2.2
2026-03-12,2.43
2026-03-13,1.75
2026-03-14,1.2
2026-03-15,2.78
2026-03-16,3.04
2026-03-17,3.49
2026-03-18,2.45
2026-03-19,3.07
2026-03-20,1.69
2026-03-21,2.19
2026-03-22,2.77
2026-03-23,3.45
2026-03-24,3.16
2026-03-25,3.43
2026-03-26,3.51
2026-03-27,3.57
2026-03-28,3.72
2026-03-29,3.5
2026-03-30,3.27
2026-03-31,4.03
2026-04-01,3.57
2026-04-02,3.68
2026-04-03,3.75
2026-04-04,4.06
2026-04-05,3.94
2026-04-06,5.13
2026-04-07,2.24
2026-04-08,1.41
2026-04-09,4.34
2026-04-10,4.78
2026-04-11,3.58
2026-04-12,3.55
2026-04-13,2.06
2026-04-14,2.75
2026-04-15,3.82
2026-04-16,3.96
2026-04-17,4.42
2026-04-18,4.19
2026-04-19,4.69
2026-04-20,4.42
2026-04-21,3.48
2026-04-22,4.4
2026-04-23,3.85
2026-04-24,3.25
2026-04-25,4.64
2026-04-26,3.86
