date,mean
2025-10-28,1.27
2025-10-29,1.19
2025-10-30,1.25
2025-10-31,0.81
2025-11-01,0.91
2025-11-02,1.34
2025-11-03,1.48
2025-11-04,2.1
2025-11-05,1.64
2025-11-06,1.08
2025-11-07,1.08
2025-11-08,1.13
2025-11-09,1.12
2025-11-10,0.8
2025-11-11,1.52
2025-11-12,1.64
2025-11-13,1.64
2025-11-14,0.94
2025-11-15,0.69
2025-11-16,0.69
2025-11-17,0.91
2025-11-18,1.16
2025-11-19,0.94
2025-11-20,1.11
2025-11-21,1.12
2025-11-22,0.82
2025-11-23,0.66
2025-11-24,0.84
2025-11-25,1
2025-11-26,0.91
2025-11-27,0.79
2025-11-28,0.79
2025-11-29,0.61
2025-11-30,1.04
2025-12-01,0.95
2025-12-02,0.95
2025-12-03,0.61
2025-12-04,0.88
2025-12-05,0.53
2025-12-06,0.64
2025-12-07,0.66
2025-12-08,0.82
2025-12-09,0.88
2025-12-10,0.61
2025-12-11,0.64
2025-12-12,0.51
2025-12-13,0.87
2025-12-14,0.68
2025-12-15,0.48
2025-12-16,0.71
2025-12-17,0.65
2025-12-18,0.8
2025-12-19,0.5
2025-12-20,0.62
2025-12-21,0.47
2025-12-22,0.52
2025-12-23,0.69
2025-12-24,0.79
2025-12-25,0.86
2025-12-26,0.63
2025-12-27,1.08
2025-12-28,0.9
2025-12-29,0.59
2025-12-30,0.55
2025-12-31,0.63
2026-01-01,0.61
2026-01-02,0.86
2026-01-03,0.78
2026-01-04,1.03
2026-01-05,1.19
2026-01-06,0.77
2026-01-07,0.62
2026-01-08,0.48
2026-01-09,0.9
2026-01-10,0.68
2026-01-11,0.58
2026-01-12,0.88
2026-01-13,0.68
2026-01-14,0.55
2026-01-15,0.56
2026-01-16,0.51
2026-01-17,0.54
2026-01-18,0.74
2026-01-19,0.68
2026-01-20,0.63
2026-01-21,0.8
2026-01-22,0.75
2026-01-23,0.64
2026-01-24,0.68
2026-01-25,1.32
2026-01-26,0.75
2026-01-27,0.94
2026-01-28,1
2026-01-29,0.95
2026-01-30,1.15
2026-01-31,1.03
2026-02-01,0.72
2026-02-02,0.83
2026-02-03,0.62
2026-02-04,0.64
2026-02-05,0.94
2026-02-06,0.84
2026-02-07,0.78
2026-02-08,1.06
2026-02-09,0.62
2026-02-10,0.67
2026-02-11,0.89
2026-02-12,1.14
2026-02-13,1.16
2026-02-14,1.63
2026-02-15,0.79
2026-02-16,0.66
2026-02-17,1.21
2026-02-18,1.05
2026-02-19,1.31
2026-02-20,1.69
2026-02-21,1.99
2026-02-22,2.19
2026-02-23,2.35
2026-02-24,2.54
2026-02-25,2.55
2026-02-26,2.2
2026-02-27,1.02
2026-02-28,1.89
2026-03-01,2.07
2026-03-02,1.39
2026-03-03,2.29
2026-03-04,2.03
2026-03-05,0.96
2026-03-06,1.67
2026-03-07,1.88
2026-03-08,1.83
2026-03-09,1.17
2026-03-10,1.76
2026-03-11,2.07
2026-03-12,2.16
2026-03-13,1.61
2026-03-14,0.94
2026-03-15,2.66
2026-03-16,3.32
2026-03-17,3.76
