date,mean
2025-10-28,1.27
2025-10-29,1.18
2025-10-30,1.29
2025-10-31,0.85
2025-11-01,0.85
2025-11-02,1.22
2025-11-03,1.43
2025-11-04,2.05
2025-11-05,1.5
2025-11-06,1.13
2025-11-07,1.13
2025-11-08,1.17
2025-11-09,1.11
2025-11-10,0.82
2025-11-11,1.55
2025-11-12,1.65
2025-11-13,1.65
2025-11-14,0.99
2025-11-15,0.73
2025-11-16,0.73
2025-11-17,0.8
2025-11-18,0.91
2025-11-19,0.96
2025-11-20,1.05
2025-11-21,1.16
2025-11-22,0.82
2025-11-23,0.66
2025-11-24,0.98
2025-11-25,1.02
2025-11-26,0.82
2025-11-27,0.76
2025-11-28,0.68
2025-11-29,0.63
2025-11-30,0.96
2025-12-01,0.9
2025-12-02,0.9
2025-12-03,0.63
2025-12-04,1.05
2025-12-05,0.71
2025-12-06,0.78
2025-12-07,0.69
2025-12-08,0.79
2025-12-09,0.91
2025-12-10,0.53
2025-12-11,0.63
2025-12-12,0.47
2025-12-13,0.55
2025-12-14,0.44
2025-12-15,0.43
2025-12-16,0.64
2025-12-17,0.53
2025-12-18,0.77
2025-12-19,0.43
2025-12-20,0.57
2025-12-21,0.52
2025-12-22,0.54
2025-12-23,0.58
2025-12-24,0.6
2025-12-25,0.6
2025-12-26,0.55
2025-12-27,0.71
2025-12-28,0.73
2025-12-29,0.58
2025-12-30,0.54
2025-12-31,0.41
2026-01-01,0.36
2026-01-02,0.47
2026-01-03,0.55
2026-01-04,0.88
2026-01-05,0.9
2026-01-06,0.85
2026-01-07,0.72
2026-01-08,0.55
2026-01-09,1.07
2026-01-10,0.69
2026-01-11,0.58
2026-01-12,0.83
2026-01-13,0.66
2026-01-14,0.55
2026-01-15,0.56
2026-01-16,0.52
2026-01-17,0.56
2026-01-18,0.6
2026-01-19,0.72
2026-01-20,0.62
2026-01-21,0.95
2026-01-22,0.78
2026-01-23,0.62
2026-01-24,0.66
2026-01-25,1.32
2026-01-26,0.74
2026-01-27,0.91
2026-01-28,0.83
2026-01-29,1.01
2026-01-30,1.21
2026-01-31,1.06
2026-02-01,0.76
2026-02-02,0.81
2026-02-03,0.67
2026-02-04,0.86
2026-02-05,0.84
2026-02-06,0.82
2026-02-07,0.76
2026-02-08,1.12
2026-02-09,0.87
2026-02-10,0.95
2026-02-11,1.06
2026-02-12,1.3
2026-02-13,1.17
2026-02-14,1.75
2026-02-15,0.93
2026-02-16,0.84
2026-02-17,1.3
2026-02-18,1.18
2026-02-19,1.38
2026-02-20,1.57
2026-02-21,1.93
2026-02-22,2.03
2026-02-23,2.3
2026-02-24,2.74
2026-02-25,2.76
2026-02-26,2.3
2026-02-27,0.98
2026-02-28,1.7
2026-03-01,2.2
2026-03-02,1.32
2026-03-03,2.09
2026-03-04,2
2026-03-05,0.98
2026-03-06,1.83
2026-03-07,1.57
2026-03-08,1.89
2026-03-09,1.16
2026-03-10,1.8
2026-03-11,2.02
2026-03-12,2.46
2026-03-13,1.82
2026-03-14,1.1
2026-03-15,2.72
2026-03-16,2.89
2026-03-17,3.86
2026-03-18,2.24
2026-03-19,2.83
2026-03-20,1.51
2026-03-21,1.82
2026-03-22,2.74
2026-03-23,3.14
2026-03-24,3.1
2026-03-25,3.45
2026-03-26,3.34
2026-03-27,3.44
2026-03-28,3.43
2026-03-29,3.33
2026-03-30,3.28
2026-03-31,3.78
2026-04-01,3.5
2026-04-02,3.74
2026-04-03,3.76
2026-04-04,4.17
2026-04-05,4.02
2026-04-06,4.72
2026-04-07,1.89
2026-04-08,0.96
2026-04-09,4.05
2026-04-10,4.64
2026-04-11,3.14
2026-04-12,3.06
2026-04-13,1.77
2026-04-14,2.04
2026-04-15,3.55
2026-04-16,4
2026-04-17,4.43
2026-04-18,3.95
2026-04-19,4.48
2026-04-20,4.29
2026-04-21,3.54
2026-04-22,4.18
2026-04-23,3.92
2026-04-24,3.66
2026-04-25,4.3
2026-04-26,3.8
2026-04-27,4.9
2026-04-28,3.2
2026-04-29,1.66
2026-04-30,2.54
2026-05-01,3.44
