date,mean
2025-10-28,1.26
2025-10-29,1.17
2025-10-30,1.27
2025-10-31,0.75
2025-11-01,0.86
2025-11-02,1.44
2025-11-03,1.58
2025-11-04,2.01
2025-11-05,1.41
2025-11-06,0.99
2025-11-07,0.99
2025-11-08,1.24
2025-11-09,1.14
2025-11-10,0.78
2025-11-11,1.31
2025-11-12,1.5
2025-11-13,1.5
2025-11-14,0.86
2025-11-15,0.64
2025-11-16,0.64
2025-11-17,0.88
2025-11-18,1.12
2025-11-19,0.92
2025-11-20,1.11
2025-11-21,1.24
2025-11-22,0.87
2025-11-23,0.65
2025-11-24,0.8
2025-11-25,1.07
2025-11-26,0.92
2025-11-27,0.87
2025-11-28,0.86
2025-11-29,0.62
2025-11-30,1.02
2025-12-01,0.97
2025-12-02,0.97
2025-12-03,0.65
2025-12-04,0.94
2025-12-05,0.52
2025-12-06,0.63
2025-12-07,0.63
2025-12-08,0.69
2025-12-09,0.76
2025-12-10,0.58
2025-12-11,0.58
2025-12-12,0.45
2025-12-13,0.72
2025-12-14,0.58
2025-12-15,0.44
2025-12-16,0.66
2025-12-17,0.65
2025-12-18,0.73
2025-12-19,0.45
2025-12-20,0.64
2025-12-21,0.46
2025-12-22,0.51
2025-12-23,0.66
2025-12-24,0.73
2025-12-25,0.81
2025-12-26,0.59
2025-12-27,0.92
2025-12-28,0.79
2025-12-29,0.56
2025-12-30,0.55
2025-12-31,0.59
2026-01-01,0.5
2026-01-02,0.61
2026-01-03,0.6
2026-01-04,0.88
2026-01-05,1.12
2026-01-06,0.86
2026-01-07,0.7
2026-01-08,0.53
2026-01-09,0.92
2026-01-10,0.77
2026-01-11,0.59
2026-01-12,0.74
2026-01-13,0.58
2026-01-14,0.51
2026-01-15,0.5
2026-01-16,0.48
2026-01-17,0.55
2026-01-18,0.67
2026-01-19,0.74
2026-01-20,0.71
2026-01-21,0.77
2026-01-22,0.72
2026-01-23,0.6
2026-01-24,0.66
2026-01-25,1.47
2026-01-26,0.75
2026-01-27,0.9
2026-01-28,0.97
2026-01-29,1.07
2026-01-30,1.15
2026-01-31,1.09
2026-02-01,0.67
2026-02-02,0.75
2026-02-03,0.57
2026-02-04,0.64
2026-02-05,0.87
2026-02-06,0.81
2026-02-07,0.73
2026-02-08,1.06
2026-02-09,0.65
2026-02-10,0.75
2026-02-11,0.96
2026-02-12,1.24
2026-02-13,1.16
2026-02-14,1.73
2026-02-15,0.82
2026-02-16,0.73
2026-02-17,1.22
2026-02-18,1.06
2026-02-19,1.36
2026-02-20,1.71
2026-02-21,2.09
2026-02-22,2.22
2026-02-23,2.48
2026-02-24,2.73
2026-02-25,2.75
2026-02-26,2.41
2026-02-27,1.25
2026-02-28,1.9
2026-03-01,2.14
2026-03-02,1.23
2026-03-03,2.19
2026-03-04,1.97
2026-03-05,1.02
2026-03-06,1.65
2026-03-07,1.69
2026-03-08,1.81
2026-03-09,1.13
2026-03-10,1.68
2026-03-11,1.99
2026-03-12,2.32
2026-03-13,1.86
2026-03-14,0.98
2026-03-15,2.75
2026-03-16,3.28
2026-03-17,3.85
2026-03-18,1.88
2026-03-19,2.7
2026-03-20,1.27
2026-03-21,1.6
2026-03-22,2.66
2026-03-23,3.28
2026-03-24,3.28
2026-03-25,3.46
2026-03-26,3.89
2026-03-27,3.99
2026-03-28,3.85
2026-03-29,3.79
2026-03-30,4.08
2026-03-31,4.42
2026-04-01,4.15
2026-04-02,4.22
2026-04-03,4.4
2026-04-04,4.59
2026-04-05,4.23
2026-04-06,4.61
2026-04-07,1.75
2026-04-08,1
2026-04-09,4.35
2026-04-10,5.15
2026-04-11,3.16
2026-04-12,3.15
2026-04-13,1.66
2026-04-14,1.84
2026-04-15,3.56
2026-04-16,4.01
2026-04-17,4.66
2026-04-18,4.66
2026-04-19,4.7
2026-04-20,4.52
2026-04-21,3.81
2026-04-22,4.08
2026-04-23,4.07
2026-04-24,3.87
2026-04-25,4.12
2026-04-26,3.92
2026-04-27,5.32
2026-04-28,3.66
2026-04-29,1.56
2026-04-30,2.54
2026-05-01,3.55
2026-05-02,2.81
2026-05-03,2.49
2026-05-04,2.89
2026-05-05,2.66
2026-05-06,3.41
2026-05-07,3.82
2026-05-08,2.78
2026-05-09,1.77
2026-05-10,3.21
2026-05-11,2.21
2026-05-12,2.83
2026-05-13,3.21
2026-05-14,4.06
2026-05-15,3.52
2026-05-16,4.54
2026-05-17,4.54
2026-05-18,4.13
2026-05-19,3.39
2026-05-20,5.56
2026-05-21,5.85
2026-05-22,5.85
2026-05-23,4.04
2026-05-24,5.95
2026-05-25,5.91
2026-05-26,5.78
2026-05-27,6.8
2026-05-28,6.58
2026-05-29,6.04
2026-05-30,6.04
2026-05-31,5.85
2026-06-01,6.22
2026-06-02,4.57
2026-06-03,5.51
2026-06-04,4.32
2026-06-06,5.15
2026-06-07,6.13
2026-06-08,5.78
