date,mean
2025-10-28,1.4
2025-10-29,1.48
2025-10-30,1.68
2025-10-31,1.18
2025-11-01,1.36
2025-11-02,1.73
2025-11-03,1.51
2025-11-04,1.63
2025-11-05,2.14
2025-11-06,1.61
2025-11-07,1.61
2025-11-08,1.52
2025-11-09,1.27
2025-11-10,1.35
2025-11-11,1.56
2025-11-12,1.4
2025-11-13,1.4
2025-11-14,1.23
2025-11-15,1.29
2025-11-16,1.29
2025-11-17,1.15
2025-11-18,1.47
2025-11-19,1.44
2025-11-20,1.79
2025-11-21,2.19
2025-11-22,1.42
2025-11-23,0.98
2025-11-24,0.93
2025-11-25,1.71
2025-11-26,1.43
2025-11-27,1.39
2025-11-28,1.03
2025-11-29,1.03
2025-11-30,1.62
2025-12-01,1.18
2025-12-02,1.18
2025-12-03,1.24
2025-12-04,1.11
2025-12-05,0.84
2025-12-06,0.93
2025-12-07,0.9
2025-12-08,1.08
2025-12-09,0.76
2025-12-10,1.03
2025-12-11,0.83
2025-12-12,0.5
2025-12-13,1.3
2025-12-14,1.36
2025-12-15,0.74
2025-12-16,1.5
2025-12-17,1.1
2025-12-18,0.85
2025-12-19,1.24
2025-12-20,0.84
2025-12-21,0.93
2025-12-22,0.86
2025-12-23,0.84
2025-12-24,0.86
2025-12-25,0.79
2025-12-26,0.82
2025-12-27,1
2025-12-28,1.09
2025-12-29,0.77
2025-12-30,0.6
2025-12-31,0.74
2026-01-01,0.78
2026-01-02,1.11
2026-01-03,0.74
2026-01-04,1.31
2026-01-05,1.73
2026-01-06,1.65
2026-01-07,1.02
2026-01-08,0.68
2026-01-09,1.23
2026-01-10,0.85
2026-01-11,0.68
2026-01-12,1.13
2026-01-13,1.04
2026-01-14,0.89
2026-01-15,0.93
2026-01-16,0.7
2026-01-17,1.01
2026-01-18,1.02
2026-01-19,1.16
2026-01-20,0.94
2026-01-21,1.19
2026-01-22,1.13
2026-01-23,1.14
2026-01-24,1.18
2026-01-25,0.95
2026-01-26,0.98
2026-01-27,1.58
2026-01-28,1.46
2026-01-29,0.8
2026-01-30,1.27
2026-01-31,1.47
2026-02-01,0.64
2026-02-02,1.58
2026-02-03,1.31
2026-02-04,0.63
2026-02-05,1.61
2026-02-06,1.5
2026-02-07,1.56
2026-02-08,1.41
2026-02-09,0.58
2026-02-10,0.54
2026-02-11,0.61
2026-02-12,1.44
2026-02-13,1.55
2026-02-14,2.17
2026-02-15,1.23
2026-02-16,1.56
2026-02-17,1.21
2026-02-18,1.15
2026-02-19,1.88
2026-02-20,2.08
2026-02-21,2.29
2026-02-22,2.54
2026-02-23,2.56
2026-02-24,2.04
2026-02-25,2.05
2026-02-26,2.35
2026-02-27,1.52
2026-02-28,2.68
2026-03-01,2.26
2026-03-02,1.31
2026-03-03,2.66
2026-03-04,2.48
2026-03-05,1.79
2026-03-06,2.23
2026-03-07,2.97
2026-03-08,2.43
2026-03-09,1.73
2026-03-10,2.32
2026-03-11,2.75
2026-03-12,2.81
2026-03-13,2.3
2026-03-14,1.72
2026-03-15,3.12
2026-03-16,3.54
2026-03-17,3.52
2026-03-18,2.64
2026-03-19,1.32
2026-03-20,1.7
2026-03-21,2.33
2026-03-22,2.8
2026-03-23,3.16
2026-03-24,3.37
2026-03-25,3.47
2026-03-26,4.2
2026-03-27,4.5
2026-03-28,4.52
2026-03-29,4.78
2026-03-30,4.4
2026-03-31,4.77
2026-04-01,4.99
